%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
122717000000,3657,122715578712,map,0.00591222057119,0.02259725146,-0.0105891488492,-0.00219936747625,-0.000906630366054,0.00699688261499,-0.999972756022
122749000000,3658,122743578712,map,0.00595952151343,0.0232127048075,-0.0107663953677,-0.00221672189387,-0.000902521583392,0.00704505646284,-0.9999723767
122785000000,3659,122783578712,map,0.00595799228176,0.0237233731896,-0.0108411666006,-0.00223286565974,-0.000887323158169,0.00698605087492,-0.999972713875
122817000000,3660,122815580365,map,0.00569382868707,0.0230107568204,-0.0108104338869,-0.00226311581939,-0.000938021947979,0.00690934361063,-0.999973135343
122849000000,3661,122843580365,map,0.0054461886175,0.0222932063043,-0.0109705403447,-0.00227604049622,-0.000916433788872,0.00693404166386,-0.999972966756
122885000000,3662,122883580365,map,0.00520657561719,0.0217339675874,-0.011104831472,-0.00226704366695,-0.000875024304415,0.00692350495173,-0.999973135343
122917000000,3663,122915582017,map,0.00507411314175,0.0216026119888,-0.0110856993124,-0.00231157074227,-0.000886478780633,0.0069115773936,-0.999973093196
122949000000,3664,122943582017,map,0.0049452171661,0.02144796215,-0.0110125252977,-0.00230372039783,-0.000922633038757,0.00691254677112,-0.99997305105
122985000000,3665,122983582017,map,0.00475421734154,0.0211183466017,-0.0106081664562,-0.00237396289532,-0.000913893659228,0.00690230508693,-0.999973008903
123017000000,3666,123015583668,map,0.00440534204245,0.0201239679009,-0.0100146792829,-0.00234218483008,-0.000939429710342,0.00693492674768,-0.999972756022
123049000000,3667,123043583668,map,0.00406774133444,0.0191582515836,-0.00945940148085,-0.00240135110286,-0.000974401716438,0.00690356949239,-0.999972840315
123085000000,3668,123083583668,map,0.00368186854757,0.0182995218784,-0.0088692959398,-0.00242044510696,-0.000963104220767,0.00686985201358,-0.999973093196
123117000000,3669,123115585318,map,0.00343373185024,0.0179417151958,-0.00851984880865,-0.00244736105577,-0.000991988065206,0.00682783160561,-0.999973219637
123149000000,3670,123143585318,map,0.00321198999882,0.0175654049963,-0.00820819381624,-0.00244247218598,-0.000998881873751,0.00684498537296,-0.999973093196
123185000000,3671,123183585318,map,0.00297520658933,0.0174350254238,-0.00780950719491,-0.00243665493307,-0.00102902510224,0.00688224318704,-0.999972840315
123217000000,3672,123215586966,map,0.00285252300091,0.0175808705389,-0.0073804766871,-0.00240637711454,-0.00108100393794,0.00687431957952,-0.999972924609
123249000000,3673,123243586966,map,0.00279746716842,0.0176689065993,-0.00696649588645,-0.00242219704115,-0.00105976879985,0.00689762678675,-0.999972713875
123285000000,3674,123283586966,map,0.00276381592266,0.0180911254138,-0.0064276875928,-0.00241934270345,-0.00102892640288,0.00681004563554,-0.999973388224
123317000000,3675,123315588613,map,0.00278669223189,0.0186303146183,-0.00605480885133,-0.00243803396643,-0.00105802703194,0.00686707032158,-0.999972924609
123349000000,3676,123343588613,map,0.00281469896436,0.0190974641591,-0.00575935654342,-0.00242393732733,-0.00106330378445,0.00689206340274,-0.999972798168
123385000000,3677,123383588613,map,0.00271191773936,0.0194392688572,-0.00543579412624,-0.00242695757708,-0.0010889265988,0.00687844997068,-0.999972840315
123417000000,3678,123415590259,map,0.00228169560432,0.0187346860766,-0.00544644659385,-0.00244674078916,-0.00104820628117,0.00681291162124,-0.999973303931
123449000000,3679,123443590259,map,0.00191354658455,0.0180469974875,-0.00546165881678,-0.0024831826666,-0.00107896426096,0.00675626625684,-0.999973556812
123485000000,3680,123483590259,map,0.00151748815551,0.017502695322,-0.00538684660569,-0.00247429034011,-0.00107933271661,0.00681813783046,-0.999973135343
123517000000,3681,123515591904,map,0.00128457532264,0.0173520706594,-0.00532068684697,-0.00246389274551,-0.00103280967521,0.00680376575511,-0.999973346077
123549000000,3682,123543591904,map,0.0010828753002,0.0171991828829,-0.00520725734532,-0.00243023050212,-0.0010233280337,0.00680435581099,-0.999973430371
123585000000,3683,123583591904,map,0.000824163202196,0.0169017706066,-0.00502999965101,-0.00243284829886,-0.00104072603874,0.00676195608139,-0.999973683252
123617000000,3684,123615593548,map,0.000495904358104,0.0160287637264,-0.00483025237918,-0.00244445399336,-0.00103250822646,0.00678758136529,-0.999973514665
123649000000,3685,123643593548,map,0.000214954547118,0.0151798482984,-0.00467981444672,-0.00244977182258,-0.000985638214424,0.00681860144579,-0.999973261784
123685000000,3686,123683593548,map,-8.19546839921e-05,0.0143925175071,-0.00461727008224,-0.00247228326109,-0.000977311166074,0.00679934033602,-0.999973388224
123717000000,3687,123715595190,map,-0.000239733446506,0.0140438396484,-0.00467342836782,-0.00248310232417,-0.000937318252013,0.0067390281958,-0.99997385184
123749000000,3688,123743595190,map,-0.000384435872547,0.0136885493994,-0.00476305978373,-0.00247775749463,-0.000940432262037,0.0067193034707,-0.999973936133
123785000000,3689,123783595190,map,-0.000508457771502,0.0135674560443,-0.00505928229541,-0.0025250988599,-0.000897342130836,0.00670092744475,-0.999974020427
123817000000,3690,123815586331,map,-0.000518182874657,0.0137163214386,-0.00533365039155,-0.0025259948097,-0.000828641779947,0.00665713686914,-0.999974315455
123849000000,3691,123843586331,map,-0.00050254072994,0.0138195753098,-0.00561282178387,-0.00253093183556,-0.000802537487241,0.00663829722786,-0.999974441896
123885000000,3692,123883586331,map,-0.000411620829254,0.0141945602372,-0.00598115101457,-0.0025105720266,-0.000793057986003,0.00662788695628,-0.99997465263
123917000000,3693,123915578970,map,-0.000269320211373,0.0146114677191,-0.00610542995855,-0.00249444698809,-0.000788177101064,0.00660972166457,-0.99997477907
123949000000,3694,123943578970,map,-0.000158401788212,0.0149700567126,-0.00623169681057,-0.00246504544535,-0.000787551977689,0.00658080892649,-0.999975031951
123985000000,3695,123983578970,map,-0.000101240832009,0.0152563014999,-0.00671229837462,-0.00246294855732,-0.000827017644554,0.00657828011558,-0.999975031951
124017000000,3696,124015580609,map,-0.000264981732471,0.014729927294,-0.00715381465852,-0.00249933701034,-0.00080692059485,0.00654182309162,-0.999975158392
124049000000,3697,124043580609,map,-0.000411875837017,0.0142052890733,-0.00734565220773,-0.00245127709069,-0.000816327573874,0.00655969335539,-0.999975158392
124085000000,3698,124083580609,map,-0.000541702087503,0.0137780318037,-0.00757847260684,-0.0024468922544,-0.000791549425171,0.00653916784016,-0.999975369126
124117000000,3699,124115582247,map,-0.000601745676249,0.01363095548,-0.00769856246188,-0.00242106405648,-0.00078234931144,0.00654275032229,-0.999975411273
124149000000,3700,124143582247,map,-0.000682445184793,0.0134620694444,-0.00781602878124,-0.00247115797316,-0.000804898122348,0.00656437165557,-0.999975116245
124185000000,3701,124183582247,map,-0.000859388150275,0.0132146338001,-0.00813998095691,-0.0024610093907,-0.00078559824077,0.00660162946966,-0.999974863364
124217000000,3702,124215583883,map,-0.00112764723599,0.0127016343176,-0.00877281371504,-0.00246319065475,-0.000776862483236,0.00661874109015,-0.99997477907
124249000000,3703,124243583883,map,-0.00137695146259,0.012235452421,-0.0093786586076,-0.00244208965394,-0.000770364542257,0.00657714215067,-0.999975158392
124285000000,3704,124283583883,map,-0.00163436471485,0.0118863126263,-0.0101044829935,-0.00244676293272,-0.000808325764194,0.0065507582235,-0.999975242686
124317000000,3705,124315585518,map,-0.00180722458754,0.0118060838431,-0.0106038888916,-0.00245838854819,-0.00074517167515,0.00659914280559,-0.999974905511
124349000000,3706,124343585518,map,-0.00199265079573,0.0116886217147,-0.0111301736906,-0.00244915855301,-0.000716169210383,0.00660103941378,-0.999975031951
124385000000,3707,124383585518,map,-0.0021822436247,0.0117296660319,-0.0118259191513,-0.00247211632005,-0.000722131754676,0.00658641445734,-0.999974989805
124417000000,3708,124415587152,map,-0.00225455546752,0.0119011932984,-0.0123537145555,-0.00246649605427,-0.000731559724807,0.00660255670032,-0.999974947658
124449000000,3709,124443587152,map,-0.00229115714319,0.0120534030721,-0.012849630788,-0.00247018999505,-0.00072374395395,0.00659416947747,-0.999974989805
124485000000,3710,124483587152,map,-0.0023434786126,0.0124277574942,-0.0135101052001,-0.00250061154091,-0.000719519967157,0.00659121919807,-0.999974905511
124517000000,3711,124515588785,map,-0.0023924743291,0.0128110293299,-0.0139949414879,-0.00247767410643,-0.000708902254055,0.00660061794529,-0.999974947658
124549000000,3712,124543588785,map,-0.00242384150624,0.0131352422759,-0.0145242288709,-0.00245092509865,-0.000675001288283,0.00661081748263,-0.999974947658
124585000000,3713,124583588785,map,-0.00248573860154,0.0133545147255,-0.0151115851477,-0.00241981043469,-0.000671875259822,0.00658190474455,-0.999975200539
124617000000,3714,124615581416,map,-0.00264242687263,0.0129519980401,-0.0153646199033,-0.00242825404542,-0.000654120817568,0.0065875945691,-0.999975158392
124649000000,3715,124643581416,map,-0.00282372068614,0.0126100210473,-0.0155937923118,-0.00242811879684,-0.000668576116473,0.00663012073925,-0.999974863364
124685000000,3716,124683581416,map,-0.0030289015267,0.0124110300094,-0.016085376963,-0.00239506727116,-0.000676510425341,0.00661195544754,-0.999975074098
124717000000,3717,124715572547,map,-0.00315627083182,0.0124083450064,-0.0164565220475,-0.00234132962772,-0.000661896087938,0.0065054925082,-0.999975917035
124749000000,3718,124743572547,map,-0.00325031974353,0.0123879741877,-0.0168017633259,-0.00231832987846,-0.000656569862275,0.00650507103972,-0.999976001329
124785000000,3719,124783572547,map,-0.00333232828416,0.0125950546935,-0.0172545649111,-0.00232495854053,-0.000635487794623,0.00644952149338,-0.999976338504
124817000000,3720,124815574176,map,-0.00336465192959,0.0129143688828,-0.0175776556134,-0.00234909551383,-0.000616628397004,0.00647164858885,-0.999976127769
124849000000,3721,124843574176,map,-0.00337977427989,0.0132141048089,-0.0179069079459,-0.00234188585088,-0.000594933882959,0.00646831898782,-0.999976169916
124885000000,3722,124883574176,map,-0.00334781990387,0.0137697951868,-0.0184683594853,-0.002350246485,-0.000579760605905,0.00652555440809,-0.999975832742
124917000000,3723,124915563805,map,-0.00330837699585,0.0142950229347,-0.0188836734742,-0.00233685251288,-0.000547025510866,0.00651674571675,-0.999975874888
124949000000,3724,124943563805,map,-0.00326567864977,0.0147779472172,-0.0192415248603,-0.00236362144164,-0.000525978675345,0.00652799892531,-0.999975748448
124985000000,3725,124983563805,map,-0.00326893501915,0.0152192860842,-0.0196428596973,-0.00233334617497,-0.000530684305127,0.00654612207017,-0.999975748448
125016000000,3726,125015565432,map,-0.0033760976512,0.0149368681014,-0.019829403609,-0.00240403450709,-0.00044663311712,0.00656850204673,-0.99997545342
125049000000,3727,125043565432,map,-0.00347743718885,0.0146558443084,-0.0198289696127,-0.00242168596945,-0.000428130485988,0.00654376184665,-0.99997557986
125085000000,3728,125083565432,map,-0.0035819481127,0.014498709701,-0.0199641380459,-0.0024392007015,-0.000456563721346,0.00655434070563,-0.99997545342
125117000000,3729,125115567058,map,-0.00367195205763,0.0145228728652,-0.0200772546232,-0.00250220579485,-0.000462276101045,0.00656546747363,-0.999975284833
125149000000,3730,125143567058,map,-0.00373139791191,0.0145236998796,-0.0201817862689,-0.00245857853828,-0.000442640608722,0.00653891495907,-0.999975537714
125185000000,3731,125183567058,map,-0.00378454499878,0.0147005375475,-0.0205948613584,-0.00250607894205,-0.000464522807952,0.00659273648462,-0.999975074098
125217000000,3732,125215568684,map,-0.00382785801776,0.015009184368,-0.0209643170238,-0.00255567722167,-0.000449899168608,0.00660272528772,-0.999974863364
125249000000,3733,125243568684,map,-0.0038690099027,0.0152968643233,-0.0212868228555,-0.00253529189411,-0.000472332240318,0.00657562486412,-0.999975074098
125285000000,3734,125283568684,map,-0.0039346111007,0.0158459190279,-0.0217252541333,-0.00260165087232,-0.00052643586987,0.00659012338001,-0.999974821217
125317000000,3735,125315570308,map,-0.00398240005597,0.016380129382,-0.022004108876,-0.00259687741245,-0.000515841535098,0.00660373681208,-0.999974694777
125349000000,3736,125343570308,map,-0.0040143202059,0.0168553739786,-0.0222351029515,-0.00263368947422,-0.000522384751011,0.00659893207135,-0.999974610483
125385000000,3737,125383570308,map,-0.00404630368575,0.0172525923699,-0.0224953852594,-0.00255694417899,-0.000508869935982,0.00658380135274,-0.999974989805
125417000000,3738,125415571932,map,-0.00408833194524,0.016849571839,-0.0224304366857,-0.00253724464321,-0.000487624796246,0.00658734168801,-0.999974989805
125449000000,3739,125443571932,map,-0.00412201788276,0.0164622664452,-0.0223113428801,-0.00250686326856,-0.000526115817239,0.00656281222218,-0.999975158392
125485000000,3740,125483571932,map,-0.00416605593637,0.0161938350648,-0.0223151557148,-0.00253717014537,-0.000613693017177,0.00656900780891,-0.999975031951
125517000000,3741,125515573554,map,-0.0041928566061,0.0161902718246,-0.0224194582552,-0.00257123253686,-0.000623108392644,0.00654730218192,-0.999975074098
125549000000,3742,125543573554,map,-0.00422447826713,0.0161823201925,-0.0224622990936,-0.00256482061826,-0.000621847609184,0.00650882210923,-0.999975369126
125585000000,3743,125583573554,map,-0.00424627726898,0.016385525465,-0.022648639977,-0.00254377979196,-0.000621719851549,0.00649862257189,-0.99997545342
125617000000,3744,125615575176,map,-0.00424600578845,0.0167064778507,-0.0228281766176,-0.00260993346892,-0.000555662322088,0.00645124951417,-0.999975622007
125649000000,3745,125643575176,map,-0.00423014070839,0.0169914215803,-0.022959722206,-0.00263364601029,-0.000534319223857,0.00644109212368,-0.999975664154
125685000000,3746,125683575176,map,-0.0041990512982,0.0175307393074,-0.0230668745935,-0.00260667564923,-0.000546682079905,0.00642996535567,-0.999975832742
125717000000,3747,125715576796,map,-0.00417800527066,0.0180501099676,-0.0231700111181,-0.00261158625099,-0.000476554169158,0.00643957483713,-0.999975748448
125749000000,3748,125743576796,map,-0.00414143875241,0.0185064449906,-0.0232070162892,-0.00262108987142,-0.000477365989901,0.00640695317638,-0.999976001329
125785000000,3749,125783576796,map,-0.00413926271722,0.0188668593764,-0.0232720263302,-0.00260421582086,-0.000476084956196,0.00641137859548,-0.999975959182
125817000000,3750,125815578415,map,-0.0042148954235,0.0184129457921,-0.0231835599989,-0.00261972676661,-0.00045049926729,0.00640362357535,-0.999976043476
125849000000,3751,125843578415,map,-0.0042756376788,0.0180007684976,-0.0231150556356,-0.00265771326019,-0.000448524621583,0.00641951293724,-0.999975832742
125885000000,3752,125883578415,map,-0.00433845119551,0.0176859181374,-0.0232604909688,-0.00263056336344,-0.000442801622855,0.00640707961693,-0.999975959182
125917000000,3753,125915569534,map,-0.00434235297143,0.0176783148199,-0.0234295465052,-0.00267755891053,-0.000461760625331,0.00640745893857,-0.999975832742
125949000000,3754,125943569534,map,-0.00429122569039,0.0176705215126,-0.0234959237278,-0.00266390481334,-0.000474092365151,0.00633387054107,-0.999976338504
125985000000,3755,125983569534,map,-0.00418202020228,0.0178773030639,-0.0235316511244,-0.00272656466473,-0.000491639283567,0.00626837433848,-0.999976507091
126017000000,3756,126015562151,map,-0.00411142827943,0.018198441714,-0.0235238559544,-0.0027723274165,-0.000451850847575,0.00625134701168,-0.999976591385
126049000000,3757,126043562151,map,-0.00404265895486,0.0184787623584,-0.0234939660877,-0.00277909305582,-0.000441742436332,0.00624182182392,-0.999976591385
126085000000,3758,126083562151,map,-0.00390165694989,0.0190562643111,-0.0236054323614,-0.00275355815716,-0.000495304989252,0.00626761569521,-0.999976507091
126117000000,3759,126115563767,map,-0.0037937911693,0.0196686796844,-0.0238177571446,-0.00273246300093,-0.000528403765496,0.00628561239952,-0.999976380651
126149000000,3760,126143563767,map,-0.00369739811867,0.02025417611,-0.0240120459348,-0.00274390480017,-0.000549616883505,0.00627022879981,-0.999976422797
126185000000,3761,126183563767,map,-0.00357392407022,0.020695656538,-0.0241360384971,-0.00275844192323,-0.00059332999781,0.00624603650877,-0.999976507091
126217000000,3762,126215565383,map,-0.00359404087067,0.0200070776045,-0.0239988751709,-0.00282887704499,-0.000645165517758,0.00628451658146,-0.999976043476
126249000000,3763,126243565383,map,-0.00361570646055,0.0193530190736,-0.0238060783595,-0.00282668499728,-0.000638045416856,0.00627406416303,-0.999976127769
126285000000,3764,126283565383,map,-0.0036221309565,0.0187693759799,-0.0236786752939,-0.00284958390691,-0.000639924244338,0.00628127127412,-0.999976001329
126317000000,3765,126315566997,map,-0.00358325405978,0.0185236725956,-0.023686978966,-0.00283342635277,-0.000632646833616,0.00622761833597,-0.999976380651
126349000000,3766,126343566997,map,-0.0035453219898,0.0182645469904,-0.0236775651574,-0.00284117042459,-0.000604651530355,0.00623558409034,-0.999976338504
126385000000,3767,126383566997,map,-0.00349755375646,0.0178107973188,-0.0234313495457,-0.00292071132358,-0.000650134647662,0.00627798381994,-0.999975832742
126417000000,3768,126415568611,map,-0.00347196939401,0.016930827871,-0.022890239954,-0.00300584639353,-0.000648052906154,0.00624949255035,-0.999975748448
126449000000,3769,126443568611,map,-0.00342511106282,0.016105696559,-0.0222734175622,-0.0029916402714,-0.000687140156881,0.00622015834378,-0.999976001329
126485000000,3770,126483568611,map,-0.00330942706205,0.0153180705383,-0.021707508713,-0.00304937511537,-0.000649856741879,0.00628679251128,-0.999975369126
126517000000,3771,126515570223,map,-0.00316821993329,0.0149104082957,-0.0214614775032,-0.00300016422456,-0.000718190118842,0.00626913298175,-0.99997557986
126549000000,3772,126543570223,map,-0.00303282262757,0.0145068392158,-0.0212890487164,-0.00299404519363,-0.000731929497548,0.00631578954305,-0.999975284833
126585000000,3773,126583570223,map,-0.00279513048008,0.014232208021,-0.0213712118566,-0.00300921213219,-0.000746901836209,0.00632990873731,-0.999975158392
126617000000,3774,126615571835,map,-0.00254521286115,0.0141819901764,-0.0214360505342,-0.00305406329372,-0.000659836654625,0.00640278063838,-0.999974694777
126649000000,3775,126643571835,map,-0.00228997832164,0.0140988249332,-0.0214427411556,-0.00302442467496,-0.000685061708095,0.00639076878656,-0.999974821217
126685000000,3776,126683571835,map,-0.00186601281166,0.0141911478713,-0.0214075893164,-0.00303538672452,-0.000683054876025,0.00638756562607,-0.999974821217
126717000000,3777,126715573446,map,-0.00149287539534,0.0144053054973,-0.0214810352772,-0.00296981256673,-0.000689114061725,0.00637357287236,-0.999975074098
126749000000,3778,126743573446,map,-0.00116625754163,0.0145886559039,-0.0212514940649,-0.00296553046339,-0.000718738604099,0.0063895886748,-0.999974989805
126785000000,3779,126783573446,map,-0.000823447946459,0.0146751310676,-0.0211052726954,-0.00298678358797,-0.000739878294395,0.00635991729345,-0.999975074098
126817000000,3780,126815575055,map,-0.000839836371597,0.0141411852092,-0.0208662766963,-0.00303277707727,-0.000756094212042,0.00629425250347,-0.999975326979
126849000000,3781,126843575055,map,-0.000836867489852,0.0136208366603,-0.0206186864525,-0.00303198353114,-0.000743919041178,0.0062875090077,-0.999975411273
126885000000,3782,126883575055,map,-0.000724752841052,0.0131567241624,-0.0205339696258,-0.00307840754391,-0.000713576685291,0.00630369339753,-0.999975158392
126917000000,3783,126915576664,map,-0.000560944958124,0.0129869803786,-0.0205561537296,-0.003080780856,-0.000732036757985,0.00628793047619,-0.999975242686
126949000000,3784,126943576664,map,-0.000392427464249,0.0128347761929,-0.020439973101,-0.00311529517367,-0.000713817465627,0.00627886890376,-0.999975200539
126985000000,3785,126983576664,map,-8.07570686447e-05,0.0128447897732,-0.0205005258322,-0.00310354221215,-0.000752875328805,0.00628923702849,-0.999975116245
127017000000,3786,127015578271,map,0.000199861009605,0.0129895461723,-0.0207342859358,-0.00307696862417,-0.000760522347631,0.00629770854504,-0.999975158392
127049000000,3787,127043578271,map,0.000434054294601,0.0131191099063,-0.0208797343075,-0.00308498327546,-0.000732082938418,0.00631014186535,-0.999975116245
127085000000,3788,127083578271,map,0.000845335365739,0.0134718967602,-0.0211020279676,-0.00316538102318,-0.000743582771889,0.00635448034999,-0.999974526189
127117000000,3789,127115579878,map,0.00124171294738,0.0138544533402,-0.0213595833629,-0.00318798144751,-0.000671409092628,0.00628868911946,-0.999974989805
127149000000,3790,127143579878,map,0.00163396180142,0.0142103964463,-0.0215622261167,-0.00316264460611,-0.000675203955355,0.0062648340032,-0.999975158392
127185000000,3791,127183579878,map,0.0020230312366,0.0144557477906,-0.0218160301447,-0.0031927208277,-0.00065663217705,0.00630714943911,-0.999974821217
127217000000,3792,127215581484,map,0.0019395169802,0.0140004660934,-0.0218080915511,-0.00324177547882,-0.000626965734782,0.00623149584603,-0.999975200539
127249000000,3793,127243581484,map,0.00186039716937,0.0135491583496,-0.0217530950904,-0.00328570879395,-0.000627124937916,0.00617101511842,-0.999975411273
127285000000,3794,127283581484,map,0.0018823207356,0.0131470961496,-0.0218287818134,-0.00331098266203,-0.000618149717135,0.00615419852586,-0.99997545342
127317000000,3795,127315583088,map,0.00200459780172,0.0129886744544,-0.021895326674,-0.00323334042918,-0.000653039240532,0.00613712905222,-0.999975748448
127349000000,3796,127343583088,map,0.00213021412492,0.012835631147,-0.0219316743314,-0.00325273547043,-0.000681854267069,0.0061418073524,-0.999975622007
127385000000,3797,127383583088,map,0.00243002572097,0.0127995982766,-0.0221094377339,-0.00334837704178,-0.000714043099439,0.00614867728871,-0.999975242686
127417000000,3798,127415575692,map,0.00274085742421,0.0128980111331,-0.0223224367946,-0.00334192141229,-0.000682201073071,0.00618037171879,-0.999975074098
127449000000,3799,127443575692,map,0.00301598478109,0.0129963923246,-0.0224528554827,-0.00335956019766,-0.00067970881138,0.00618479713788,-0.999975031951
127485000000,3800,127483575692,map,0.00352305150591,0.0132395392284,-0.0227799415588,-0.00326545608079,-0.000652741825369,0.00622622748997,-0.999975074098
127517000000,3801,127515566794,map,0.00399986468256,0.0135190235451,-0.0231294315308,-0.00330852126961,-0.000746556100342,0.00625008260623,-0.999974736923
