%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
121967000000,12180,121967000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121977000000,12181,121977000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121987000000,12182,121987000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121997000000,12183,121997000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122008000000,12184,122008000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122017000000,12185,122017000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122028000000,12186,122028000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122037000000,12187,122037000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122047000000,12188,122047000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122057000000,12189,122057000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122067000000,12190,122067000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122077000000,12191,122077000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122087000000,12192,122087000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122097000000,12193,122097000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122107000000,12194,122107000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122117000000,12195,122117000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122127000000,12196,122127000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122137000000,12197,122137000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122147000000,12198,122147000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122157000000,12199,122157000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122167000000,12200,122167000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122177000000,12201,122177000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122187000000,12202,122187000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122197000000,12203,122197000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122207000000,12204,122207000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122217000000,12205,122217000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122227000000,12206,122227000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122237000000,12207,122237000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122247000000,12208,122247000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122257000000,12209,122257000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122267000000,12210,122267000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122277000000,12211,122277000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122287000000,12212,122287000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122297000000,12213,122297000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122307000000,12214,122307000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122318000000,12215,122317000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122327000000,12216,122327000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122338000000,12217,122338000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122347000000,12218,122347000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122358000000,12219,122358000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122367000000,12220,122367000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122378000000,12221,122378000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122387000000,12222,122387000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122397000000,12223,122397000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122407000000,12224,122407000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122417000000,12225,122417000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122427000000,12226,122427000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122437000000,12227,122437000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122447000000,12228,122447000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122457000000,12229,122457000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122467000000,12230,122467000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122477000000,12231,122477000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122487000000,12232,122487000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122497000000,12233,122497000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122507000000,12234,122507000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122517000000,12235,122517000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122527000000,12236,122527000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122537000000,12237,122537000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122548000000,12238,122547000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122557000000,12239,122557000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122568000000,12240,122567000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122577000000,12241,122577000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122588000000,12242,122588000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122597000000,12243,122597000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122607000000,12244,122607000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122617000000,12245,122617000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122627000000,12246,122627000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122637000000,12247,122637000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122647000000,12248,122647000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122657000000,12249,122657000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122667000000,12250,122667000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122677000000,12251,122677000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122687000000,12252,122687000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122697000000,12253,122697000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122707000000,12254,122707000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122717000000,12255,122717000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122727000000,12256,122727000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122737000000,12257,122737000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122747000000,12258,122747000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122758000000,12259,122757000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122767000000,12260,122767000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122777000000,12261,122777000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122787000000,12262,122787000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122797000000,12263,122797000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122807000000,12264,122807000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122818000000,12265,122818000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122827000000,12266,122827000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122838000000,12267,122838000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122847000000,12268,122847000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122857000000,12269,122857000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122867000000,12270,122867000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122877000000,12271,122877000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122887000000,12272,122887000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122897000000,12273,122897000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122907000000,12274,122907000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122917000000,12275,122917000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122927000000,12276,122927000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122937000000,12277,122937000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122947000000,12278,122947000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122957000000,12279,122957000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122967000000,12280,122967000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122977000000,12281,122977000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122987000000,12282,122987000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122997000000,12283,122997000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123007000000,12284,123007000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123017000000,12285,123017000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123027000000,12286,123027000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123037000000,12287,123037000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123047000000,12288,123047000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123057000000,12289,123057000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123067000000,12290,123067000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123077000000,12291,123077000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123087000000,12292,123087000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123097000000,12293,123097000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123107000000,12294,123107000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123118000000,12295,123118000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123127000000,12296,123127000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123137000000,12297,123137000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123147000000,12298,123147000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123157000000,12299,123157000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123167000000,12300,123167000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123177000000,12301,123177000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123187000000,12302,123187000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123197000000,12303,123197000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123208000000,12304,123208000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123217000000,12305,123217000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123228000000,12306,123228000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123237000000,12307,123237000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123247000000,12308,123247000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123257000000,12309,123257000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123267000000,12310,123267000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123277000000,12311,123277000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123287000000,12312,123287000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123297000000,12313,123297000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123307000000,12314,123307000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123317000000,12315,123317000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123327000000,12316,123327000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123337000000,12317,123337000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123347000000,12318,123347000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123357000000,12319,123357000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123367000000,12320,123367000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123377000000,12321,123377000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123388000000,12322,123387000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123397000000,12323,123397000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123408000000,12324,123408000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123417000000,12325,123417000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123428000000,12326,123428000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123437000000,12327,123437000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123447000000,12328,123447000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123457000000,12329,123457000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123467000000,12330,123467000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123477000000,12331,123477000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123487000000,12332,123487000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123497000000,12333,123497000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123507000000,12334,123507000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123517000000,12335,123517000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123527000000,12336,123527000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123538000000,12337,123537000000,,0,0,0.42,-0.34,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
