%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
121546000000,12138,121546000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121556000000,12139,121556000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121566000000,12140,121566000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121576000000,12141,121576000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121586000000,12142,121586000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121596000000,12143,121596000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121606000000,12144,121606000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121617000000,12145,121617000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121626000000,12146,121626000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121636000000,12147,121636000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121646000000,12148,121646000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121657000000,12149,121657000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121666000000,12150,121666000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121676000000,12151,121676000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121686000000,12152,121686000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121696000000,12153,121696000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121706000000,12154,121706000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121716000000,12155,121716000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121726000000,12156,121726000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121736000000,12157,121736000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121746000000,12158,121746000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121756000000,12159,121756000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121766000000,12160,121766000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121776000000,12161,121776000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121786000000,12162,121786000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121796000000,12163,121796000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121806000000,12164,121806000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121816000000,12165,121816000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121826000000,12166,121826000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121836000000,12167,121836000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121847000000,12168,121846000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121856000000,12169,121856000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121867000000,12170,121866000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121876000000,12171,121876000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121886000000,12172,121886000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121896000000,12173,121896000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121906000000,12174,121906000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121916000000,12175,121916000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121926000000,12176,121926000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121936000000,12177,121936000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121946000000,12178,121946000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121956000000,12179,121956000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121966000000,12180,121966000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121976000000,12181,121976000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121986000000,12182,121986000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121996000000,12183,121996000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122006000000,12184,122006000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122017000000,12185,122016000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122026000000,12186,122026000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122037000000,12187,122037000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122046000000,12188,122046000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122056000000,12189,122056000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122066000000,12190,122066000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122077000000,12191,122077000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122086000000,12192,122086000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122096000000,12193,122096000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122106000000,12194,122106000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122116000000,12195,122116000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122126000000,12196,122126000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122136000000,12197,122136000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122146000000,12198,122146000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122156000000,12199,122156000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122166000000,12200,122166000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122176000000,12201,122176000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122186000000,12202,122186000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122196000000,12203,122196000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122206000000,12204,122206000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122216000000,12205,122216000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122226000000,12206,122226000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122236000000,12207,122236000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122246000000,12208,122246000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122256000000,12209,122256000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122266000000,12210,122266000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122276000000,12211,122276000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122286000000,12212,122286000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122296000000,12213,122296000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122306000000,12214,122306000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122316000000,12215,122316000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122326000000,12216,122326000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122336000000,12217,122336000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122347000000,12218,122347000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122356000000,12219,122356000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122367000000,12220,122367000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122376000000,12221,122376000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122387000000,12222,122386000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122396000000,12223,122396000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122406000000,12224,122406000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122416000000,12225,122416000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122426000000,12226,122426000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122436000000,12227,122436000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122447000000,12228,122447000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122456000000,12229,122456000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122466000000,12230,122466000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122476000000,12231,122476000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122486000000,12232,122486000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122496000000,12233,122496000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122506000000,12234,122506000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122516000000,12235,122516000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122526000000,12236,122526000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122537000000,12237,122536000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122546000000,12238,122546000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122557000000,12239,122556000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122566000000,12240,122566000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122576000000,12241,122576000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122586000000,12242,122586000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122596000000,12243,122596000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122606000000,12244,122606000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122616000000,12245,122616000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122626000000,12246,122626000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122636000000,12247,122636000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122646000000,12248,122646000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122656000000,12249,122656000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122666000000,12250,122666000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122676000000,12251,122676000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122686000000,12252,122686000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122696000000,12253,122696000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122706000000,12254,122706000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122716000000,12255,122716000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122726000000,12256,122726000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122736000000,12257,122736000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122747000000,12258,122747000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122756000000,12259,122756000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122766000000,12260,122766000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122776000000,12261,122776000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122786000000,12262,122786000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122796000000,12263,122796000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122806000000,12264,122806000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122816000000,12265,122816000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122826000000,12266,122826000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122836000000,12267,122836000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122846000000,12268,122846000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122857000000,12269,122856000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122866000000,12270,122866000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122877000000,12271,122876000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122886000000,12272,122886000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122896000000,12273,122896000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122906000000,12274,122906000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122916000000,12275,122916000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122926000000,12276,122926000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122936000000,12277,122936000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122946000000,12278,122946000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122956000000,12279,122956000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122966000000,12280,122966000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122977000000,12281,122977000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122986000000,12282,122986000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122996000000,12283,122996000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123006000000,12284,123006000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123016000000,12285,123016000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123026000000,12286,123026000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123036000000,12287,123036000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123046000000,12288,123046000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123056000000,12289,123056000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123067000000,12290,123066000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123076000000,12291,123076000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123086000000,12292,123086000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123096000000,12293,123096000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123106000000,12294,123106000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123116000000,12295,123116000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123126000000,12296,123126000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123136000000,12297,123136000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123146000000,12298,123146000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123156000000,12299,123156000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123166000000,12300,123166000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123177000000,12301,123176000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123186000000,12302,123186000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123196000000,12303,123196000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123206000000,12304,123206000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123216000000,12305,123216000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123226000000,12306,123226000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123236000000,12307,123236000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123246000000,12308,123246000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123256000000,12309,123256000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123266000000,12310,123266000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123276000000,12311,123276000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123286000000,12312,123286000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123296000000,12313,123296000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123306000000,12314,123306000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123316000000,12315,123316000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123326000000,12316,123326000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123336000000,12317,123336000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123346000000,12318,123346000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123356000000,12319,123356000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123366000000,12320,123366000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123376000000,12321,123376000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123386000000,12322,123386000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123396000000,12323,123396000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123406000000,12324,123406000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123416000000,12325,123416000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123426000000,12326,123426000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123436000000,12327,123436000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123446000000,12328,123446000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123456000000,12329,123456000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123466000000,12330,123466000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123476000000,12331,123476000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123486000000,12332,123486000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123496000000,12333,123496000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123506000000,12334,123506000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123516000000,12335,123516000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123526000000,12336,123526000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123536000000,12337,123536000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123547000000,12338,123547000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123556000000,12339,123556000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123566000000,12340,123566000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123576000000,12341,123576000000,,0,0,0.49,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
