%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
191917000000,5727,191915932072,map,5.13894939423,2.14963150024,2.72211503983,-0.000380940050885,-0.000204183247584,-0.207874916058,-0.978155355596
191949000000,5728,191943932072,map,5.15026378632,2.1192688942,2.72154903412,-0.000331847739244,-0.00013185242314,-0.207922710584,-0.978145156059
191985000000,5729,191983932072,map,5.16601657867,2.07633376122,2.72072052956,-0.00036739066227,1.1821697099e-05,-0.207983654927,-0.978132259123
192017000000,5730,192015932612,map,5.17830276489,2.04238891602,2.71995806694,-0.000379007202175,9.02941282039e-05,-0.207954025692,-0.978138539004
192049000000,5731,192043932612,map,5.18895578384,2.01307320595,2.71930146217,-0.000402976267211,6.67386291184e-05,-0.207968524208,-0.978135420137
192085000000,5732,192083932612,map,5.2037653923,1.97159266472,2.71826577187,-0.000432888778751,8.57946228531e-05,-0.207988248933,-0.978131289746
192117000000,5733,192115933151,map,5.21530485153,1.93881928921,2.71739649773,-0.00040494914308,0.000127768870964,-0.207971010872,-0.978134956522
192149000000,5734,192143933151,map,5.22531366348,1.91049301624,2.71677494049,-0.000463523991439,0.000120500113929,-0.207937841303,-0.978141995045
192185000000,5735,192183933151,map,5.23980998993,1.87090337276,2.71596813202,-0.000410673551506,0.000173435835376,-0.207944626945,-0.978140604199
192217000000,5736,192215933688,map,5.25212669373,1.84046268463,2.71564936638,-0.000412027066265,0.000219379316452,-0.207994908136,-0.978129772459
192249000000,5737,192243933688,map,5.26286363602,1.81424629688,2.71542692184,-0.00038104018052,0.000233239640973,-0.20804700164,-0.978118814279
192285000000,5738,192283933688,map,5.27768182755,1.7770844698,2.7150747776,-0.000326717790714,0.000230780018395,-0.208105206438,-0.978106296665
192317000000,5739,192315934225,map,5.28913736343,1.74763715267,2.71470069885,-0.000354823050328,0.00015358796245,-0.208089485664,-0.978109794853
192349000000,5740,192343934225,map,5.29911708832,1.72224843502,2.71450066566,-0.000371470541002,0.000125948170326,-0.208096650628,-0.978108193273
192385000000,5741,192383934225,map,5.31349897385,1.68661522865,2.71408987045,-0.000392181199841,0.000138616868849,-0.208108072424,-0.978105706609
192417000000,5742,192415934761,map,5.32574653625,1.6591091156,2.71378326416,-0.000472924868636,9.71253338623e-05,-0.208135214994,-0.978099974637
192449000000,5743,192443934761,map,5.33646535873,1.63547980785,2.71358180046,-0.000533596635895,0.000109171903331,-0.208129314435,-0.978101154749
192485000000,5744,192483934761,map,5.35113239288,1.60197114944,2.71320366859,-0.000532262486461,0.000139233986792,-0.208107145193,-0.97810595949
192517000000,5745,192515935295,map,5.3624382019,1.57537448406,2.712849617,-0.000872011442712,0.000329642294266,-0.2081103905,-0.978104990112
192549000000,5746,192543935295,map,5.37231445312,1.55243384838,2.71268463135,-0.00160129653421,0.000610495166206,-0.207787503494,-0.978172467217
192585000000,5747,192583935295,map,5.38590431213,1.51988339424,2.7120757103,-0.00269318839429,0.00200345785259,-0.206734211603,-0.978391335801
192617000000,5748,192615935829,map,5.39637708664,1.49408233166,2.71082878113,-0.00161630793279,0.00503325633306,-0.205826958542,-0.97857416883
192648000000,5749,192643935829,map,5.40540647507,1.47182130814,2.7089881897,-0.00025904803111,0.007036466079,-0.205435709347,-0.978645354857
192685000000,5750,192683935829,map,5.41766691208,1.44033658504,2.70469546318,0.0042971724898,0.0111737449501,-0.20485686453,-0.978718774667
192717000000,5751,192715936362,map,5.4269194603,1.4155216217,2.69980978966,0.0107610719854,0.014736119734,-0.204441465191,-0.978708743717
192749000000,5752,192743936362,map,5.43472766876,1.39421260357,2.69442200661,0.0146306330869,0.0160980704483,-0.204276080957,-0.97867165449
192785000000,5753,192783936362,map,5.44543170929,1.36480951309,2.68515372276,0.0231535646769,0.0178408572868,-0.204161315089,-0.97850074902
192817000000,5754,192815936893,map,5.45405578613,1.34275233746,2.67670726776,0.0324617944583,0.0182059772464,-0.204035843921,-0.978255749389
192849000000,5755,192843936893,map,5.46121883392,1.32418835163,2.66839075089,0.0371983343437,0.0179247174969,-0.204006130392,-0.978098415204
192885000000,5756,192883936893,map,5.47040557861,1.29871571064,2.65467643738,0.0467147450259,0.0165461573024,-0.203956734286,-0.977724741245
192917000000,5757,192915937424,map,5.47690534592,1.27941477299,2.64250564575,0.0560559354539,0.0143298178582,-0.204033272963,-0.977252696542
192949000000,5758,192943937424,map,5.48218154907,1.26356506348,2.63106656075,0.0606537825731,0.0130598858974,-0.204067369763,-0.976988815123
192985000000,5759,192983937424,map,5.48877668381,1.2425391674,2.61339855194,0.070571886966,0.00992903096336,-0.204213535034,-0.976328711182
193017000000,5760,193015937953,map,5.49332761765,1.22729074955,2.59809398651,0.0784699271541,0.00729846702369,-0.204255681882,-0.975740172589
193049000000,5761,193043937953,map,5.49692344666,1.21534216404,2.58417057991,0.0828699527715,0.00589033027823,-0.204354347655,-0.975365192078
193085000000,5762,193083937953,map,5.50128412247,1.20047354698,2.56287336349,0.0907341832845,0.00343995728683,-0.204691480296,-0.974606000896
193117000000,5763,193115938482,map,5.50418138504,1.19055020809,2.5446331501,0.0960375106959,0.00154859638648,-0.205105530936,-0.974015523548
193149000000,5764,193143938482,map,5.50639057159,1.18343949318,2.52792644501,0.0973975315455,0.000920908639963,-0.20531584371,-0.973836905204
193185000000,5765,193183938482,map,5.50938940048,1.17573785782,2.50272512436,0.0973960353323,0.000542830335396,-0.205862361895,-0.973721886455
193217000000,5766,193215940509,map,5.51226234436,1.17163681984,2.48160529137,0.0941995129742,0.0011852326004,-0.206470414478,-0.973907206147
193249000000,5767,193243940509,map,5.51449775696,1.16948449612,2.46240496635,0.0915437662925,0.0017936645055,-0.206817198748,-0.974085908785
193285000000,5768,193283940509,map,5.51679754257,1.16850984097,2.43371844292,0.0845907216683,0.0036070431994,-0.207542883185,-0.974555003209
193317000000,5769,193315930536,map,5.51796245575,1.16933655739,2.40972280502,0.0762820947846,0.00586413074352,-0.20807389133,-0.975116441378
193349000000,5770,193343930536,map,5.51864957809,1.17118501663,2.38843798637,0.071861367162,0.00713780060299,-0.208329090497,-0.975389173635
193385000000,5771,193383930536,map,5.51875782013,1.17546749115,2.35747337341,0.0628256465554,0.00984696314677,-0.208779766748,-0.975892954915
193417000000,5772,193415931061,map,5.51818227768,1.18014895916,2.33256840706,0.0539418548009,0.0124339472451,-0.209149015288,-0.976315729952
193449000000,5773,193443931061,map,5.51729536057,1.18504369259,2.31093525887,0.0496336921911,0.0136979852326,-0.209238282313,-0.976508172463
193485000000,5774,193483931061,map,5.51514530182,1.19312107563,2.28037643433,0.0411640024429,0.0159818189033,-0.209422759069,-0.976827687721
193517000000,5775,193515931586,map,5.51273536682,1.2003775835,2.25642514229,0.0330195125094,0.0178971890194,-0.209534406071,-0.977079768022
193549000000,5776,193543931586,map,5.51022338867,1.20717322826,2.23611116409,0.0289992711561,0.0183851293408,-0.209545490692,-0.97719588259
193585000000,5777,193583931586,map,5.50658559799,1.21741771698,2.20776939392,0.0209118085428,0.0179821936152,-0.20954726086,-0.977409482818
193617000000,5778,193615932109,map,5.50458574295,1.22591018677,2.18570327759,0.0126289485301,0.0155443125546,-0.209514639199,-0.977600492336
193649000000,5779,193643932109,map,5.50268125534,1.23342943192,2.16673851013,0.00846007384596,0.0136764835898,-0.209465833149,-0.977683690215
193685000000,5780,193683932109,map,5.49920415878,1.24418377876,2.13987994194,0.000148343406596,0.00955034054167,-0.209362067608,-0.977791501853
193717000000,5781,193715932632,map,5.49596643448,1.25265169144,2.11861205101,-0.00797959672716,0.0056870457381,-0.209188759766,-0.977826146563
193749000000,5782,193743932632,map,5.49318647385,1.25986802578,2.10019183159,-0.0117262265845,0.00409019886566,-0.209145432806,-0.977805747488
193785000000,5783,193783932632,map,5.48890781403,1.26977419853,2.07389068604,-0.0176741485556,0.00146009656569,-0.208944855954,-0.977766677359
193817000000,5784,193815933153,map,5.48536634445,1.27728533745,2.05281233788,-0.0207657713591,-0.000502948221448,-0.208791989335,-0.977739408348
193849000000,5785,193843933153,map,5.48240613937,1.28352963924,2.03432369232,-0.0209684377729,-0.00103788985218,-0.208743646899,-0.977745013879
193885000000,5786,193883933153,map,5.47813272476,1.29195129871,2.0078420639,-0.0196871176019,-0.00195400889794,-0.208637436841,-0.977792976993
193917000000,5787,193915933674,map,5.47474479675,1.29829597473,1.98665332794,-0.0166201348997,-0.00239927586448,-0.208520732218,-0.977873856795
193949000000,5788,193943933674,map,5.47192049026,1.30360281467,1.9681378603,-0.0147569597043,-0.00240426631476,-0.208472726957,-0.977913854154
193985000000,5789,193983933674,map,5.46836805344,1.31136381626,1.94190871716,-0.0106301539958,-0.0018264208386,-0.208414184984,-0.977981246965
194017000000,5790,194015934194,map,5.466588974,1.31839323044,1.92130804062,-0.00692694057843,-0.000946415385846,-0.208320998302,-0.978035574253
194049000000,5791,194043934194,map,5.46517086029,1.32452905178,1.90345036983,-0.00538909904695,-0.000566518016712,-0.208219508691,-0.978067184389
194085000000,5792,194083934194,map,5.46277713776,1.33297240734,1.87770009041,-0.00304151497508,0.000100485495476,-0.208153253845,-0.978091460974
194117000000,5793,194115934712,map,5.46060419083,1.33950769901,1.85696518421,-0.00184741247986,0.000664014172871,-0.208099811641,-0.978105622315
194149000000,5794,194143934712,map,5.45875072479,1.3452398777,1.83880209923,-0.00161336148118,0.000892919963306,-0.208097451418,-0.978106465252
194185000000,5795,194183934712,map,5.45630121231,1.35344564915,1.81338262558,-0.00180722622125,0.00129362246155,-0.208073554155,-0.97811063779
194217000000,5796,194215935230,map,5.45518922806,1.36035048962,1.79313337803,-0.002450604264,0.00142026799964,-0.208107777396,-0.978101786952
